participant_id,image_id,image_path,mask_id,mask_path,xmin,xmax,ymin,ymax,prompt_type,X,Y,label1,label2,label3,label4,label5,label6,label7,label8,label9,label10,best_label,scene_desc
12,2,/Users/162191/Documents/GitHub/human_patterns_exploration/data/images/2unexp.jpg,4,/Users/162191/Documents/GitHub/human_patterns_exploration/outputs/masks_gaze_driven/best/IMG_2_unexp_Part_12_MASK_4_triangle_0.3313.png,197,249,308,357,triangle,218.9,351.9,Microphone,Microphone,Microphone,Microphone,Microphone,Microphone,Faucet,Microphone,Microphone,Microphone,Microphone,"1. Scene Overview: 
   The image depicts a bright and airy living room with a minimalist and modern design. The room features white walls and flooring, creating a clean and spacious atmosphere. Natural light floods the space through a large window, enhancing the room's brightness.

2. Identified Objects:
   - Sofa: Positioned on the right side of the room, adorned with several cushions in white and dark colors.
   - Coffee Table: In front of the sofa, featuring a white lattice design, with a bowl of fruit and a vase with flowers on top.
   - Armchair: Located to the left of the sofa, near the window, with a dark cushion or cover.
   - Window: On the left wall, allowing natural light into the room.
   - Radiator: Below the window.
   - Side Table: On the far left, with a lamp and books on top.
   - Chandelier: Hanging from the ceiling, centrally located.
   - Wall Art: Above the sofa, depicting a famous artwork.
   - Plants: Several potted plants are placed around the room, including one near the armchair and another on the right side of the sofa.
   - Floor Lamp: Positioned on the right side of the room, next to the sofa.
   - Rug: A white rug is placed on the floor in front of the sofa and coffee table."
12,2,/Users/162191/Documents/GitHub/human_patterns_exploration/data/images/2unexp.jpg,3,/Users/162191/Documents/GitHub/human_patterns_exploration/outputs/masks_gaze_driven/best/IMG_2_unexp_Part_12_MASK_3_point_0.9518.png,132,296,364,439,point,172.0,396.4,Radiator,Radiator,Radiator,Radiator,Radiator,Radiator,Radiator,Radiator,Radiator,Radiator,Radiator,"1. Scene Overview: 
   The image depicts a bright and airy living room with a minimalist and modern design. The room features white walls and flooring, creating a clean and spacious atmosphere. Natural light floods the space through a large window, enhancing the room's brightness.

2. Identified Objects:
   - Sofa: Positioned on the right side of the room, adorned with several cushions in white and dark colors.
   - Coffee Table: In front of the sofa, featuring a white lattice design, with a bowl of fruit and a vase with flowers on top.
   - Armchair: Located to the left of the sofa, near the window, with a dark cushion or cover.
   - Window: On the left wall, allowing natural light into the room.
   - Radiator: Below the window.
   - Side Table: On the far left, with a lamp and books on top.
   - Chandelier: Hanging from the ceiling, centrally located.
   - Wall Art: Above the sofa, depicting a famous artwork.
   - Plants: Several potted plants are placed around the room, including one near the armchair and another on the right side of the sofa.
   - Floor Lamp: Positioned on the right side of the room, next to the sofa.
   - Rug: A white rug is placed on the floor in front of the sofa and coffee table."
12,2,/Users/162191/Documents/GitHub/human_patterns_exploration/data/images/2unexp.jpg,11,/Users/162191/Documents/GitHub/human_patterns_exploration/outputs/masks_gaze_driven/best/IMG_2_unexp_Part_12_MASK_11_circle_0.2795.png,191,209,209,340,circle,201.8,276.9,Door,Door,Door,Door,Door,Door,Door,Door,Door,Door,Door,"1. Scene Overview: 
   The image depicts a bright and airy living room with a minimalist and modern design. The room features white walls and flooring, creating a clean and spacious atmosphere. Natural light floods the space through a large window, enhancing the room's brightness.

2. Identified Objects:
   - Sofa: Positioned on the right side of the room, adorned with several cushions in white and dark colors.
   - Coffee Table: In front of the sofa, featuring a white lattice design, with a bowl of fruit and a vase with flowers on top.
   - Armchair: Located to the left of the sofa, near the window, with a dark cushion or cover.
   - Window: On the left wall, allowing natural light into the room.
   - Radiator: Below the window.
   - Side Table: On the far left, with a lamp and books on top.
   - Chandelier: Hanging from the ceiling, centrally located.
   - Wall Art: Above the sofa, depicting a famous artwork.
   - Plants: Several potted plants are placed around the room, including one near the armchair and another on the right side of the sofa.
   - Floor Lamp: Positioned on the right side of the room, next to the sofa.
   - Rug: A white rug is placed on the floor in front of the sofa and coffee table."
12,2,/Users/162191/Documents/GitHub/human_patterns_exploration/data/images/2unexp.jpg,1,/Users/162191/Documents/GitHub/human_patterns_exploration/outputs/masks_gaze_driven/best/IMG_2_unexp_Part_12_MASK_1_point_0.8794.png,439,498,397,430,point,461.6,415.9,Grapes,Grapes,Grapes,Grapes,Grapes,Fruit,Fruit,Grapes,Grapes,Grapes,Grapes,"1. Scene Overview: 
   The image depicts a bright and airy living room with a minimalist and modern design. The room features white walls and flooring, creating a clean and spacious atmosphere. Natural light floods the space through a large window, enhancing the room's brightness.

2. Identified Objects:
   - Sofa: Positioned on the right side of the room, adorned with several cushions in white and dark colors.
   - Coffee Table: In front of the sofa, featuring a white lattice design, with a bowl of fruit and a vase with flowers on top.
   - Armchair: Located to the left of the sofa, near the window, with a dark cushion or cover.
   - Window: On the left wall, allowing natural light into the room.
   - Radiator: Below the window.
   - Side Table: On the far left, with a lamp and books on top.
   - Chandelier: Hanging from the ceiling, centrally located.
   - Wall Art: Above the sofa, depicting a famous artwork.
   - Plants: Several potted plants are placed around the room, including one near the armchair and another on the right side of the sofa.
   - Floor Lamp: Positioned on the right side of the room, next to the sofa.
   - Rug: A white rug is placed on the floor in front of the sofa and coffee table."
12,2,/Users/162191/Documents/GitHub/human_patterns_exploration/data/images/2unexp.jpg,9,/Users/162191/Documents/GitHub/human_patterns_exploration/outputs/masks_gaze_driven/best/IMG_2_unexp_Part_12_MASK_9_point_0.9485.png,650,724,356,439,point,685.4,373.3,Pillow,Pillow,Pillow,Pillow,Pillow,Pillow,Pillow,Pillow,Pillow,Pillow,Pillow,"1. Scene Overview: 
   The image depicts a bright and airy living room with a minimalist and modern design. The room features white walls and flooring, creating a clean and spacious atmosphere. Natural light floods the space through a large window, enhancing the room's brightness.

2. Identified Objects:
   - Sofa: Positioned on the right side of the room, adorned with several cushions in white and dark colors.
   - Coffee Table: In front of the sofa, featuring a white lattice design, with a bowl of fruit and a vase with flowers on top.
   - Armchair: Located to the left of the sofa, near the window, with a dark cushion or cover.
   - Window: On the left wall, allowing natural light into the room.
   - Radiator: Below the window.
   - Side Table: On the far left, with a lamp and books on top.
   - Chandelier: Hanging from the ceiling, centrally located.
   - Wall Art: Above the sofa, depicting a famous artwork.
   - Plants: Several potted plants are placed around the room, including one near the armchair and another on the right side of the sofa.
   - Floor Lamp: Positioned on the right side of the room, next to the sofa.
   - Rug: A white rug is placed on the floor in front of the sofa and coffee table."
16,2,/Users/162191/Documents/GitHub/human_patterns_exploration/data/images/2unexp.jpg,1,/Users/162191/Documents/GitHub/human_patterns_exploration/outputs/masks_gaze_driven/best/IMG_2_unexp_Part_16_MASK_1_point_0.9127.png,114,192,213,346,point,165.3,304.1,[Bird],[Bird],[Bird],[Bird],Bird,[Bird],[Bird],Bird,[Bird],[Bird],[Bird],"1. Scene Overview: 
   The image depicts a bright and airy living room with a minimalist and modern design. The room is predominantly white, creating a clean and spacious feel. Natural light floods the space through a large window, enhancing the room's brightness.

2. Identified Objects:
   - Sofa: Positioned on the right side of the room, adorned with several cushions in white and dark colors.
   - Coffee Table: In front of the sofa, featuring a white lattice design, with a bowl of fruit and a small plant on top.
   - Armchair: Located near the window, with a dark fabric and wooden frame.
   - Window: On the left side, allowing natural light to enter, with a radiator beneath it.
   - Chandelier: Hanging from the ceiling, centrally positioned, adding an elegant touch.
   - Wall Art: Above the sofa, depicting a famous artwork of two hands reaching towards each other.
   - Side Tables: One on the left with a lamp and books, and another on the right with a lamp and magazines.
   - Plants: Several potted plants are placed around the room, adding greenery.
   - Rug: A white rug is spread on the floor in front of the sofa.
   - Lamps: Two lamps with white shades, one on each side table."
16,2,/Users/162191/Documents/GitHub/human_patterns_exploration/data/images/2unexp.jpg,0,/Users/162191/Documents/GitHub/human_patterns_exploration/outputs/masks_gaze_driven/best/IMG_2_unexp_Part_16_MASK_0_circle_0.1541.png,181,209,243,341,circle,203.7,314.2,Books,Bookshelf,Bookshelf,Bookshelf,Books,Bookshelf,Books,Books,Bookshelf,Bookshelf,Bookshelf,"1. Scene Overview: 
   The image depicts a bright and airy living room with a minimalist and modern design. The room is predominantly white, creating a clean and spacious feel. Natural light floods the space through a large window, enhancing the room's brightness.

2. Identified Objects:
   - Sofa: Positioned on the right side of the room, adorned with several cushions in white and dark colors.
   - Coffee Table: In front of the sofa, featuring a white lattice design, with a bowl of fruit and a small plant on top.
   - Armchair: Located near the window, with a dark fabric and wooden frame.
   - Window: On the left side, allowing natural light to enter, with a radiator beneath it.
   - Chandelier: Hanging from the ceiling, centrally positioned, adding an elegant touch.
   - Wall Art: Above the sofa, depicting a famous artwork of two hands reaching towards each other.
   - Side Tables: One on the left with a lamp and books, and another on the right with a lamp and magazines.
   - Plants: Several potted plants are placed around the room, adding greenery.
   - Rug: A white rug is spread on the floor in front of the sofa.
   - Lamps: Two lamps with white shades, one on each side table."
16,2,/Users/162191/Documents/GitHub/human_patterns_exploration/data/images/2unexp.jpg,1,/Users/162191/Documents/GitHub/human_patterns_exploration/outputs/masks_gaze_driven/best/IMG_2_unexp_Part_16_MASK_1_point_0.9127.png,114,192,213,346,point,165.3,304.1,Bird,[Bird],[Bird],[Bird],[Bird],[Bird],[Bird],[Bird],[Bird],[Bird],[Bird],"1. Scene Overview: 
   The image depicts a bright and airy living room with a minimalist and modern design. The room features predominantly white decor with some natural wood elements and green plants, creating a fresh and inviting atmosphere.

2. Identified Objects:
   - Sofa: A white sofa is positioned against the right wall, adorned with several cushions in white and dark colors.
   - Coffee Table: In front of the sofa, there is a white coffee table with a lattice design, holding a bowl of fruit.
   - Armchair: To the left of the sofa, there is a wooden armchair with a dark cushion.
   - Window: A large window on the left wall allows natural light to flood the room.
   - Radiator: Below the window, there is a white radiator.
   - Side Table: On the left side of the image, a wooden side table holds a lamp and some books.
   - Lamp: A white lamp with a pleated shade is on the side table.
   - Chandelier: A decorative chandelier hangs from the ceiling in the center of the room.
   - Wall Art: Above the sofa, there is a piece of artwork depicting two hands reaching towards each other.
   - Plants: Several green plants are placed around the room, including one on the coffee table and another near the armchair.
   - Rug: A white rug is laid out on the floor in front of the sofa.
   - Books and Magazines: A stack of books and magazines is on the right side table.
   - Decorative Items: Various decorative items are scattered throughout, enhancing the room's aesthetic."
16,2,/Users/162191/Documents/GitHub/human_patterns_exploration/data/images/2unexp.jpg,0,/Users/162191/Documents/GitHub/human_patterns_exploration/outputs/masks_gaze_driven/best/IMG_2_unexp_Part_16_MASK_0_circle_0.1541.png,181,209,243,341,circle,203.7,314.2,Bookshelf,Books,Bookshelf,Bookshelf,Bookshelf,Bookshelf,Bookshelf,Bookshelf,Bookshelf,Books,Bookshelf,"1. Scene Overview: 
   The image depicts a bright and airy living room with a minimalist and modern design. The room features predominantly white decor with some natural wood elements and green plants, creating a fresh and inviting atmosphere.

2. Identified Objects:
   - Sofa: A white sofa is positioned against the right wall, adorned with several cushions in white and dark colors.
   - Coffee Table: In front of the sofa, there is a white coffee table with a lattice design, holding a bowl of fruit.
   - Armchair: To the left of the sofa, there is a wooden armchair with a dark cushion.
   - Window: A large window on the left wall allows natural light to flood the room.
   - Radiator: Below the window, there is a white radiator.
   - Side Table: On the left side of the image, a wooden side table holds a lamp and some books.
   - Lamp: A white lamp with a pleated shade is on the side table.
   - Chandelier: A decorative chandelier hangs from the ceiling in the center of the room.
   - Wall Art: Above the sofa, there is a piece of artwork depicting two hands reaching towards each other.
   - Plants: Several green plants are placed around the room, including one on the coffee table and another near the armchair.
   - Rug: A white rug is laid out on the floor in front of the sofa.
   - Books and Magazines: A stack of books and magazines is on the right side table.
   - Decorative Items: Various decorative items are scattered throughout, enhancing the room's aesthetic."
22,2,/Users/162191/Documents/GitHub/human_patterns_exploration/data/images/2unexp.jpg,3,/Users/162191/Documents/GitHub/human_patterns_exploration/outputs/masks_gaze_driven/best/IMG_2_unexp_Part_22_MASK_3_point_0.9519.png,570,632,356,421,point,620.8,389.6,Pillow,Pillow,Pillow,Pillow,Pillow,Pillow,Pillow,Pillow,Pillow,Pillow,Pillow,"1. Scene Overview: 
   The image depicts a bright and airy living room with a predominantly white color scheme. The room is well-lit, likely due to natural light coming through a large window. The decor is minimalistic with a touch of elegance, featuring a mix of modern and classic elements.

2. Identified Objects:
   - Sofa: Positioned on the right side of the room, covered with white cushions and a few decorative pillows.
   - Coffee Table: In front of the sofa, white with a lattice design, holding a bowl of fruit and a small plant.
   - Armchair: Located to the left of the sofa, near the window, with a dark cushion or cover.
   - Window: On the left wall, allowing natural light to fill the room.
   - Radiator: Below the window.
   - Side Table: On the far left, holding a lamp and a few books.
   - Lamp: On the side table, with a white shade.
   - Chandelier: Hanging from the ceiling, adding a touch of elegance.
   - Wall Art: Above the sofa, depicting a famous artwork.
   - Plants: Several small plants are placed around the room, including one on the coffee table and another near the armchair.
   - Rug: A white rug is placed on the floor in front of the sofa.
   - Books/Magazines: On the right side table, next to a lamp with a white shade."
22,2,/Users/162191/Documents/GitHub/human_patterns_exploration/data/images/2unexp.jpg,1,/Users/162191/Documents/GitHub/human_patterns_exploration/outputs/masks_gaze_driven/best/IMG_2_unexp_Part_22_MASK_1_point_0.9773.png,472,545,336,401,point,484.9,392.5,Pillow,Pillow,Pillow,Pillow,Pillow,Pillow,Pillow,Pillow,Pillow,Pillow,Pillow,"1. Scene Overview: 
   The image depicts a bright and airy living room with a predominantly white color scheme. The room is well-lit, likely due to natural light coming through a large window. The decor is minimalistic with a touch of elegance, featuring a mix of modern and classic elements.

2. Identified Objects:
   - Sofa: Positioned on the right side of the room, covered with white cushions and a few decorative pillows.
   - Coffee Table: In front of the sofa, white with a lattice design, holding a bowl of fruit and a small plant.
   - Armchair: Located to the left of the sofa, near the window, with a dark cushion or cover.
   - Window: On the left wall, allowing natural light to fill the room.
   - Radiator: Below the window.
   - Side Table: On the far left, holding a lamp and a few books.
   - Lamp: On the side table, with a white shade.
   - Chandelier: Hanging from the ceiling, adding a touch of elegance.
   - Wall Art: Above the sofa, depicting a famous artwork.
   - Plants: Several small plants are placed around the room, including one on the coffee table and another near the armchair.
   - Rug: A white rug is placed on the floor in front of the sofa.
   - Books/Magazines: On the right side table, next to a lamp with a white shade."
22,2,/Users/162191/Documents/GitHub/human_patterns_exploration/data/images/2unexp.jpg,15,/Users/162191/Documents/GitHub/human_patterns_exploration/outputs/masks_gaze_driven/best/IMG_2_unexp_Part_22_MASK_15_cross_0.6610.png,703,758,349,397,cross,753.1,374.0,Pillow,Pillow,Pillow,Pillow,Pillow,Pillow,Pillow,Pillow,Pillow,Pillow,Pillow,"1. Scene Overview: 
   The image depicts a bright and airy living room with a predominantly white color scheme. The room is well-lit, likely due to natural light coming through a large window. The decor is minimalistic with a touch of elegance, featuring a mix of modern and classic elements.

2. Identified Objects:
   - Sofa: Positioned on the right side of the room, covered with white cushions and a few decorative pillows.
   - Coffee Table: In front of the sofa, white with a lattice design, holding a bowl of fruit and a small plant.
   - Armchair: Located to the left of the sofa, near the window, with a dark cushion or cover.
   - Window: On the left wall, allowing natural light to fill the room.
   - Radiator: Below the window.
   - Side Table: On the far left, holding a lamp and a few books.
   - Lamp: On the side table, with a white shade.
   - Chandelier: Hanging from the ceiling, adding a touch of elegance.
   - Wall Art: Above the sofa, depicting a famous artwork.
   - Plants: Several small plants are placed around the room, including one on the coffee table and another near the armchair.
   - Rug: A white rug is placed on the floor in front of the sofa.
   - Books/Magazines: On the right side table, next to a lamp with a white shade."
22,2,/Users/162191/Documents/GitHub/human_patterns_exploration/data/images/2unexp.jpg,8,/Users/162191/Documents/GitHub/human_patterns_exploration/outputs/masks_gaze_driven/best/IMG_2_unexp_Part_22_MASK_8_point_0.8995.png,115,192,213,345,point,147.3,309.3,Faucet,Bird,[Bird],[Bird],[Bird],[Bird],[Bird],[Bird],[Bird],[Bird],[Bird],"1. Scene Overview: 
   The image depicts a bright and airy living room with a predominantly white color scheme. The room is well-lit, likely due to natural light coming through a large window. The decor is minimalistic with a touch of elegance, featuring a mix of modern and classic elements.

2. Identified Objects:
   - Sofa: Positioned on the right side of the room, covered with white cushions and a few decorative pillows.
   - Coffee Table: In front of the sofa, white with a lattice design, holding a bowl of fruit and a small plant.
   - Armchair: Located to the left of the sofa, near the window, with a dark cushion or cover.
   - Window: On the left wall, allowing natural light to fill the room.
   - Radiator: Below the window.
   - Side Table: On the far left, holding a lamp and a few books.
   - Lamp: On the side table, with a white shade.
   - Chandelier: Hanging from the ceiling, adding a touch of elegance.
   - Wall Art: Above the sofa, depicting a famous artwork.
   - Plants: Several small plants are placed around the room, including one on the coffee table and another near the armchair.
   - Rug: A white rug is placed on the floor in front of the sofa.
   - Books/Magazines: On the right side table, next to a lamp with a white shade."
22,2,/Users/162191/Documents/GitHub/human_patterns_exploration/data/images/2unexp.jpg,21,/Users/162191/Documents/GitHub/human_patterns_exploration/outputs/masks_gaze_driven/best/IMG_2_unexp_Part_22_MASK_21_triangle_0.8809.png,333,412,0,173,triangle,372.5,97.5,Chandelier,Chandelier,Chandelier,Chandelier,Chandelier,Chandelier,Chandelier,Chandelier,Chandelier,Chandelier,Chandelier,"1. Scene Overview: 
   The image depicts a bright and airy living room with a predominantly white color scheme. The room is well-lit, likely due to natural light coming through a large window. The decor is minimalistic with a touch of elegance, featuring a mix of modern and classic elements.

2. Identified Objects:
   - Sofa: Positioned on the right side of the room, covered with white cushions and a few decorative pillows.
   - Coffee Table: In front of the sofa, white with a lattice design, holding a bowl of fruit and a small plant.
   - Armchair: Located to the left of the sofa, near the window, with a dark cushion or cover.
   - Window: On the left wall, allowing natural light to fill the room.
   - Radiator: Below the window.
   - Side Table: On the far left, holding a lamp and a few books.
   - Lamp: On the side table, with a white shade.
   - Chandelier: Hanging from the ceiling, adding a touch of elegance.
   - Wall Art: Above the sofa, depicting a famous artwork.
   - Plants: Several small plants are placed around the room, including one on the coffee table and another near the armchair.
   - Rug: A white rug is placed on the floor in front of the sofa.
   - Books/Magazines: On the right side table, next to a lamp with a white shade."
22,2,/Users/162191/Documents/GitHub/human_patterns_exploration/data/images/2unexp.jpg,4,/Users/162191/Documents/GitHub/human_patterns_exploration/outputs/masks_gaze_driven/best/IMG_2_unexp_Part_22_MASK_4_point_0.9063.png,444,481,346,391,point,475.3,380.6,[Paper],[Rock],Leaf,[Paper],[Rock],Rock,[Paper],[Paper],[Paper],Rock,[Paper],"1. Scene Overview: 
   The image depicts a bright and airy living room with a predominantly white color scheme. The room is well-lit, likely due to natural light coming through a large window. The decor is minimalistic with a touch of elegance, featuring a mix of modern and classic elements.

2. Identified Objects:
   - Sofa: Positioned on the right side of the room, covered with white cushions and a few decorative pillows.
   - Coffee Table: In front of the sofa, white with a lattice design, holding a bowl of fruit and a small plant.
   - Armchair: Located to the left of the sofa, near the window, with a dark cushion or cover.
   - Window: On the left wall, allowing natural light to fill the room.
   - Radiator: Below the window.
   - Side Table: On the far left, holding a lamp and a few books.
   - Lamp: On the side table, with a white shade.
   - Chandelier: Hanging from the ceiling, adding a touch of elegance.
   - Wall Art: Above the sofa, depicting a famous artwork.
   - Plants: Several small plants are placed around the room, including one on the coffee table and another near the armchair.
   - Rug: A white rug is placed on the floor in front of the sofa.
   - Books/Magazines: On the right side table, next to a lamp with a white shade."
22,2,/Users/162191/Documents/GitHub/human_patterns_exploration/data/images/2unexp.jpg,7,/Users/162191/Documents/GitHub/human_patterns_exploration/outputs/masks_gaze_driven/best/IMG_2_unexp_Part_22_MASK_7_point_0.7792.png,176,269,285,338,point,216.2,290.4,[Giraffe],[Giraffe],[Giraffe],[Giraffe],[Giraffe],[Giraffe],[Giraffe],[Giraffe],[Giraffe],[Giraffe],[Giraffe],"1. Scene Overview: 
   The image depicts a bright and airy living room with a predominantly white color scheme. The room is well-lit, likely due to natural light coming through a large window. The decor is minimalistic with a touch of elegance, featuring a mix of modern and classic elements.

2. Identified Objects:
   - Sofa: Positioned on the right side of the room, covered with white cushions and a few decorative pillows.
   - Coffee Table: In front of the sofa, white with a lattice design, holding a bowl of fruit and a small plant.
   - Armchair: Located to the left of the sofa, near the window, with a dark cushion or cover.
   - Window: On the left wall, allowing natural light to fill the room.
   - Radiator: Below the window.
   - Side Table: On the far left, holding a lamp and a few books.
   - Lamp: On the side table, with a white shade.
   - Chandelier: Hanging from the ceiling, adding a touch of elegance.
   - Wall Art: Above the sofa, depicting a famous artwork.
   - Plants: Several small plants are placed around the room, including one on the coffee table and another near the armchair.
   - Rug: A white rug is placed on the floor in front of the sofa.
   - Books/Magazines: On the right side table, next to a lamp with a white shade."
22,2,/Users/162191/Documents/GitHub/human_patterns_exploration/data/images/2unexp.jpg,0,/Users/162191/Documents/GitHub/human_patterns_exploration/outputs/masks_gaze_driven/best/IMG_2_unexp_Part_22_MASK_0_point_0.4257.png,82,311,99,463,point,112.2,372.6,Window,Window,Window,Window,Window,Window,Window,Window,Window,Window,Window,"1. Scene Overview: 
   The image depicts a bright and airy living room with a predominantly white color scheme. The room is well-lit, likely due to natural light coming through a large window. The decor is minimalistic with a touch of elegance, featuring a mix of modern and classic elements.

2. Identified Objects:
   - Sofa: Positioned on the right side of the room, covered with white cushions and a few decorative pillows.
   - Coffee Table: In front of the sofa, white with a lattice design, holding a bowl of fruit and a small plant.
   - Armchair: Located to the left of the sofa, near the window, with a dark cushion or cover.
   - Window: On the left wall, allowing natural light to fill the room.
   - Radiator: Below the window.
   - Side Table: On the far left, holding a lamp and a few books.
   - Lamp: On the side table, with a white shade.
   - Chandelier: Hanging from the ceiling, adding a touch of elegance.
   - Wall Art: Above the sofa, depicting a famous artwork.
   - Plants: Several small plants are placed around the room, including one on the coffee table and another near the armchair.
   - Rug: A white rug is placed on the floor in front of the sofa.
   - Books/Magazines: On the right side table, next to a lamp with a white shade."
22,2,/Users/162191/Documents/GitHub/human_patterns_exploration/data/images/2unexp.jpg,2,/Users/162191/Documents/GitHub/human_patterns_exploration/outputs/masks_gaze_driven/best/IMG_2_unexp_Part_22_MASK_2_point_0.8200.png,736,797,427,477,point,762.0,464.8,Bowl,Plant,Bowl,Bowl,Bowl,Bowl,Bowl,Bowl,Bowl,Bowl,Bowl,"1. Scene Overview: 
   The image depicts a bright and airy living room with a predominantly white color scheme. The room is well-lit, likely due to natural light coming through a large window. The decor is minimalistic with a touch of elegance, featuring a mix of modern and classic elements.

2. Identified Objects:
   - Sofa: Positioned on the right side of the room, covered with white cushions and a few decorative pillows.
   - Coffee Table: In front of the sofa, white with a lattice design, holding a bowl of fruit and a small plant.
   - Armchair: Located to the left of the sofa, near the window, with a dark cushion or cover.
   - Window: On the left wall, allowing natural light to fill the room.
   - Radiator: Below the window.
   - Side Table: On the far left, holding a lamp and a few books.
   - Lamp: On the side table, with a white shade.
   - Chandelier: Hanging from the ceiling, adding a touch of elegance.
   - Wall Art: Above the sofa, depicting a famous artwork.
   - Plants: Several small plants are placed around the room, including one on the coffee table and another near the armchair.
   - Rug: A white rug is placed on the floor in front of the sofa.
   - Books/Magazines: On the right side table, next to a lamp with a white shade."
22,2,/Users/162191/Documents/GitHub/human_patterns_exploration/data/images/2unexp.jpg,13,/Users/162191/Documents/GitHub/human_patterns_exploration/outputs/masks_gaze_driven/best/IMG_2_unexp_Part_22_MASK_13_point_0.9334.png,292,387,314,463,point,332.8,395.0,Chair,Chair,Chair,Chair,Chair,Chair,Chair,Chair,Chair,Chair,Chair,"1. Scene Overview: 
   The image depicts a bright and airy living room with a predominantly white color scheme. The room is well-lit, likely due to natural light coming through a large window. The decor is minimalistic with a touch of elegance, featuring a mix of modern and classic elements.

2. Identified Objects:
   - Sofa: Positioned on the right side of the room, covered with white cushions and a few decorative pillows.
   - Coffee Table: In front of the sofa, white with a lattice design, holding a bowl of fruit and a small plant.
   - Armchair: Located to the left of the sofa, near the window, with a dark cushion or cover.
   - Window: On the left wall, allowing natural light to fill the room.
   - Radiator: Below the window.
   - Side Table: On the far left, holding a lamp and a few books.
   - Lamp: On the side table, with a white shade.
   - Chandelier: Hanging from the ceiling, adding a touch of elegance.
   - Wall Art: Above the sofa, depicting a famous artwork.
   - Plants: Several small plants are placed around the room, including one on the coffee table and another near the armchair.
   - Rug: A white rug is placed on the floor in front of the sofa.
   - Books/Magazines: On the right side table, next to a lamp with a white shade."
22,2,/Users/162191/Documents/GitHub/human_patterns_exploration/data/images/2unexp.jpg,12,/Users/162191/Documents/GitHub/human_patterns_exploration/outputs/masks_gaze_driven/best/IMG_2_unexp_Part_22_MASK_12_point_0.9430.png,292,387,314,463,point,373.1,414.5,Chair,Chair,Chair,Chair,Chair,Chair,Chair,Chair,Chair,Chair,Chair,"1. Scene Overview: 
   The image depicts a bright and airy living room with a predominantly white color scheme. The room is well-lit, likely due to natural light coming through a large window. The decor is minimalistic with a touch of elegance, featuring a mix of modern and classic elements.

2. Identified Objects:
   - Sofa: Positioned on the right side of the room, covered with white cushions and a few decorative pillows.
   - Coffee Table: In front of the sofa, white with a lattice design, holding a bowl of fruit and a small plant.
   - Armchair: Located to the left of the sofa, near the window, with a dark cushion or cover.
   - Window: On the left wall, allowing natural light to fill the room.
   - Radiator: Below the window.
   - Side Table: On the far left, holding a lamp and a few books.
   - Lamp: On the side table, with a white shade.
   - Chandelier: Hanging from the ceiling, adding a touch of elegance.
   - Wall Art: Above the sofa, depicting a famous artwork.
   - Plants: Several small plants are placed around the room, including one on the coffee table and another near the armchair.
   - Rug: A white rug is placed on the floor in front of the sofa.
   - Books/Magazines: On the right side table, next to a lamp with a white shade."
22,2,/Users/162191/Documents/GitHub/human_patterns_exploration/data/images/2unexp.jpg,18,/Users/162191/Documents/GitHub/human_patterns_exploration/outputs/masks_gaze_driven/best/IMG_2_unexp_Part_22_MASK_18_cross_0.6354.png,743,799,273,558,cross,786.3,475.8,Lamp,Lamp,Lamp,Lamp,Lamp,Lamp,Lamp,Lamp,Lamp,Lamp,Lamp,"1. Scene Overview: 
   The image depicts a bright and airy living room with a predominantly white color scheme. The room is well-lit, likely due to natural light coming through a large window. The decor is minimalistic with a touch of elegance, featuring a mix of modern and classic elements.

2. Identified Objects:
   - Sofa: Positioned on the right side of the room, covered with white cushions and a few decorative pillows.
   - Coffee Table: In front of the sofa, white with a lattice design, holding a bowl of fruit and a small plant.
   - Armchair: Located to the left of the sofa, near the window, with a dark cushion or cover.
   - Window: On the left wall, allowing natural light to fill the room.
   - Radiator: Below the window.
   - Side Table: On the far left, holding a lamp and a few books.
   - Lamp: On the side table, with a white shade.
   - Chandelier: Hanging from the ceiling, adding a touch of elegance.
   - Wall Art: Above the sofa, depicting a famous artwork.
   - Plants: Several small plants are placed around the room, including one on the coffee table and another near the armchair.
   - Rug: A white rug is placed on the floor in front of the sofa.
   - Books/Magazines: On the right side table, next to a lamp with a white shade."
