participant_id,image_id,image_path,mask_id,mask_path,xmin,xmax,ymin,ymax,prompt_type,X,Y,label1,label2,label3,label4,label5,label6,label7,label8,label9,label10,best_label,scene_desc
38,1,data/images/1exp.jpg,0,outputs/masks_gaze_driven/best/IMG_1_exp_Part_38_MASK_0_point_0.9745.png,0,230,453,599,point,27.1,501.7,Toys,Toys,Toys,Toys,Toys,Toys,Toys,Toys,Toys,Toys,Toys,"1. Scene Overview:
   - The image depicts a multifunctional room that combines elements of a laundry area, workspace, and living space. The room is well-organized and features modern furniture and appliances. The color scheme is predominantly white with pops of color from various objects.

2. Identified Objects:
   - Washing Machine: Located on the left side, beneath the countertop.
   - Dryer: Next to the washing machine, also beneath the countertop.
   - Cabinets: White cabinets are mounted on the wall above the countertop.
   - Colorful Spools: Arranged on open shelves in the middle of the cabinets.
   - Desk Items: Various items such as books, a lamp, and stationery are on the desk.
   - Sewing Machine: Positioned on the right side of the desk.
   - Chair: A black chair is placed in front of the desk.
   - Ironing Board: Standing upright against the wall on the right side.
   - Table: A round white table is in the foreground, with a green plant and teapot set.
   - Sofa: A white sofa with colorful and patterned cushions is on the right side.
   - Floor Lamp: Positioned near the sofa, with a black lampshade.
   - Rug: A green rug covers the floor in front of the sofa and table.
   - Window: Located on the far right, allowing natural light into the room.
   - Wall Art: A framed piece of art is hung on the left wall.
   - Laundry Baskets: Two baskets, one black and one white, are under the desk.
   - Plant: A potted plant is on the windowsill."
38,1,data/images/1exp.jpg,1,outputs/masks_gaze_driven/best/IMG_1_exp_Part_38_MASK_1_cross_0.8501.png,434,502,551,589,cross,456.1,567,Shoes,Shoes,Shoes,Shoes,Shoes,Shoes,Shoes,Shoes,Shoes,Shoes,Shoes,"1. Scene Overview:
   - The image depicts a multifunctional room that combines elements of a laundry area, workspace, and living space. The room is well-organized and features modern furniture and appliances. The color scheme is predominantly white with pops of color from various objects.

2. Identified Objects:
   - Washing Machine: Located on the left side, beneath the countertop.
   - Dryer: Next to the washing machine, also beneath the countertop.
   - Cabinets: White cabinets are mounted on the wall above the countertop.
   - Colorful Spools: Arranged on open shelves in the middle of the cabinets.
   - Desk Items: Various items such as books, a lamp, and stationery are on the desk.
   - Sewing Machine: Positioned on the right side of the desk.
   - Chair: A black chair is placed in front of the desk.
   - Ironing Board: Standing upright against the wall on the right side.
   - Table: A round white table is in the foreground, with a green plant and teapot set.
   - Sofa: A white sofa with colorful and patterned cushions is on the right side.
   - Floor Lamp: Positioned near the sofa, with a black lampshade.
   - Rug: A green rug covers the floor in front of the sofa and table.
   - Window: Located on the far right, allowing natural light into the room.
   - Wall Art: A framed piece of art is hung on the left wall.
   - Laundry Baskets: Two baskets, one black and one white, are under the desk.
   - Plant: A potted plant is on the windowsill."
43,1,data/images/1exp.jpg,0,outputs/masks_gaze_driven/best/IMG_1_exp_Part_43_MASK_0_point_0.5335.png,525,611,379,413,point,596.9,397.5,Clothes,Clothes,Clothes,Clothes,Clothes,Clothes,Clothes,Laundry,Clothes,Clothes,Clothes,"1. Scene Overview: 
   The image depicts a multifunctional room that combines elements of a laundry area, workspace, and living space. The room is well-organized and features modern furniture and decor, with a focus on functionality and style.

2. Identified Objects:
   - Washing Machine: Located on the left side, beneath the countertop.
   - Dryer: Next to the washing machine, also beneath the countertop.
   - Cabinets: White cabinets are mounted on the wall above the countertop.
   - Colorful Spools of Thread: Arranged on shelves within the cabinets.
   - Desk Area: Includes various office supplies like pens and books, located in the middle section.
   - Sewing Machine: Positioned on the right side of the desk area.
   - Black Office Chair: In front of the desk area.
   - Ironing Board: Standing upright on the far right, with a red and white cover.
   - Table: A round white table in the foreground, with a teapot, cups, and a small plant.
   - Sofa: White sofa on the right side, with colorful and patterned cushions.
   - Floor Lamp: Black lamp with an adjustable arm, near the sofa.
   - Plant: On the windowsill to the right, adding greenery to the space.
   - Rug: Green rug beneath the table and sofa area.
   - Wall Art: Framed artwork on the left wall.
   - Laundry Basket: Black and white baskets under the desk area.
   - Toys: Small toys on the floor near the washing machine."
43,1,data/images/1exp.jpg,1,outputs/masks_gaze_driven/best/IMG_1_exp_Part_43_MASK_1_triangle_0.7397.png,520,613,380,423,triangle,553.9,407.1,Clothes,Clothes,Clothes,Laundry,Clothes,Clothes,Laundry,Laundry,Clothes,Laundry,Clothes,"1. Scene Overview: 
   The image depicts a multifunctional room that combines elements of a laundry area, workspace, and living space. The room is well-organized and features modern furniture and decor, with a focus on functionality and style.

2. Identified Objects:
   - Washing Machine: Located on the left side, beneath the countertop.
   - Dryer: Next to the washing machine, also beneath the countertop.
   - Cabinets: White cabinets are mounted on the wall above the countertop.
   - Colorful Spools of Thread: Arranged on shelves within the cabinets.
   - Desk Area: Includes various office supplies like pens and books, located in the middle section.
   - Sewing Machine: Positioned on the right side of the desk area.
   - Black Office Chair: In front of the desk area.
   - Ironing Board: Standing upright on the far right, with a red and white cover.
   - Table: A round white table in the foreground, with a teapot, cups, and a small plant.
   - Sofa: White sofa on the right side, with colorful and patterned cushions.
   - Floor Lamp: Black lamp with an adjustable arm, near the sofa.
   - Plant: On the windowsill to the right, adding greenery to the space.
   - Rug: Green rug beneath the table and sofa area.
   - Wall Art: Framed artwork on the left wall.
   - Laundry Basket: Black and white baskets under the desk area.
   - Toys: Small toys on the floor near the washing machine."
43,1,data/images/1exp.jpg,2,outputs/masks_gaze_driven/best/IMG_1_exp_Part_43_MASK_2_triangle_0.9419.png,366,405,404,441,triangle,389.4,431.3,Teapot,Teapot,Teapot,Teapot,Teapot,Teapot,Teapot,Teapot,Teapot,Teapot,Teapot,"1. Scene Overview: 
   The image depicts a multifunctional room that combines elements of a laundry area, workspace, and living space. The room is well-organized and features modern furniture and decor, with a focus on functionality and style.

2. Identified Objects:
   - Washing Machine: Located on the left side, beneath the countertop.
   - Dryer: Next to the washing machine, also beneath the countertop.
   - Cabinets: White cabinets are mounted on the wall above the countertop.
   - Colorful Spools of Thread: Arranged on shelves within the cabinets.
   - Desk Area: Includes various office supplies like pens and books, located in the middle section.
   - Sewing Machine: Positioned on the right side of the desk area.
   - Black Office Chair: In front of the desk area.
   - Ironing Board: Standing upright on the far right, with a red and white cover.
   - Table: A round white table in the foreground, with a teapot, cups, and a small plant.
   - Sofa: White sofa on the right side, with colorful and patterned cushions.
   - Floor Lamp: Black lamp with an adjustable arm, near the sofa.
   - Plant: On the windowsill to the right, adding greenery to the space.
   - Rug: Green rug beneath the table and sofa area.
   - Wall Art: Framed artwork on the left wall.
   - Laundry Basket: Black and white baskets under the desk area.
   - Toys: Small toys on the floor near the washing machine."
43,1,data/images/1exp.jpg,3,outputs/masks_gaze_driven/best/IMG_1_exp_Part_43_MASK_3_point_0.8029.png,281,321,398,432,point,318.1,419.6,Plant,Plant,Plant,Plant,Plant,Plant,Plant,Plant,Plant,Plant,Plant,"1. Scene Overview: 
   The image depicts a multifunctional room that combines elements of a laundry area, workspace, and living space. The room is well-organized and features modern furniture and decor, with a focus on functionality and style.

2. Identified Objects:
   - Washing Machine: Located on the left side, beneath the countertop.
   - Dryer: Next to the washing machine, also beneath the countertop.
   - Cabinets: White cabinets are mounted on the wall above the countertop.
   - Colorful Spools of Thread: Arranged on shelves within the cabinets.
   - Desk Area: Includes various office supplies like pens and books, located in the middle section.
   - Sewing Machine: Positioned on the right side of the desk area.
   - Black Office Chair: In front of the desk area.
   - Ironing Board: Standing upright on the far right, with a red and white cover.
   - Table: A round white table in the foreground, with a teapot, cups, and a small plant.
   - Sofa: White sofa on the right side, with colorful and patterned cushions.
   - Floor Lamp: Black lamp with an adjustable arm, near the sofa.
   - Plant: On the windowsill to the right, adding greenery to the space.
   - Rug: Green rug beneath the table and sofa area.
   - Wall Art: Framed artwork on the left wall.
   - Laundry Basket: Black and white baskets under the desk area.
   - Toys: Small toys on the floor near the washing machine."
45,1,data/images/1exp.jpg,0,outputs/masks_gaze_driven/best/IMG_1_exp_Part_45_MASK_0_point_0.9617.png,80,576,477,599,point,475,588.7,Shoes,Shoes,Shoes,Shoes,Shoes,Shoes,Shoes,Shoes,Shoes,Shoes,Shoes,"1. Scene Overview: 
   The image depicts a multifunctional room that combines elements of a laundry area, workspace, and living space. The room is well-organized with a modern and clean aesthetic, featuring white cabinetry and furniture, with colorful accents and a green rug.

2. Identified Objects:
   - Washing Machine: Located on the left side, under the countertop.
   - Dryer: Positioned next to the washing machine on the left.
   - Cabinets: White cabinets are mounted on the wall above the countertop.
   - Colorful Yarn or Thread Spools: Arranged on shelves in the middle of the cabinets.
   - Desk Items: Various office supplies, including pens and books, are on the desk under the shelves.
   - Sewing Machine: Positioned on the right side of the desk.
   - Black Chair: In front of the desk, slightly to the right.
   - Ironing Board: Standing upright against the wall on the right side.
   - Table: A round white table is in the foreground, on the green rug.
   - Teapot and Cups: On the table, with a teapot and two cups.
   - Sofa: White sofa on the right side, with cushions and a dark throw blanket.
   - Floor Lamp: Positioned near the sofa, with a black shade.
   - Potted Plant: On the windowsill to the right.
   - Framed Picture: Hanging on the wall to the left.
   - Laundry Baskets: Two baskets, one black and one white, under the desk.
   - Children's Toys: On the floor to the left, near the washing machine.
   - Slippers: On the floor near the table."
45,1,data/images/1exp.jpg,1,outputs/masks_gaze_driven/best/IMG_1_exp_Part_45_MASK_1_cross_0.8388.png,434,480,561,590,cross,458.4,578,Shoe,Shoe,Shoe,Shoe,Shoe,Shoe,Shoe,Shoe,Shoe,Shoe,Shoe,"1. Scene Overview: 
   The image depicts a multifunctional room that combines elements of a laundry area, workspace, and living space. The room is well-organized with a modern and clean aesthetic, featuring white cabinetry and furniture, with colorful accents and a green rug.

2. Identified Objects:
   - Washing Machine: Located on the left side, under the countertop.
   - Dryer: Positioned next to the washing machine on the left.
   - Cabinets: White cabinets are mounted on the wall above the countertop.
   - Colorful Yarn or Thread Spools: Arranged on shelves in the middle of the cabinets.
   - Desk Items: Various office supplies, including pens and books, are on the desk under the shelves.
   - Sewing Machine: Positioned on the right side of the desk.
   - Black Chair: In front of the desk, slightly to the right.
   - Ironing Board: Standing upright against the wall on the right side.
   - Table: A round white table is in the foreground, on the green rug.
   - Teapot and Cups: On the table, with a teapot and two cups.
   - Sofa: White sofa on the right side, with cushions and a dark throw blanket.
   - Floor Lamp: Positioned near the sofa, with a black shade.
   - Potted Plant: On the windowsill to the right.
   - Framed Picture: Hanging on the wall to the left.
   - Laundry Baskets: Two baskets, one black and one white, under the desk.
   - Children's Toys: On the floor to the left, near the washing machine.
   - Slippers: On the floor near the table."
45,1,data/images/1exp.jpg,2,outputs/masks_gaze_driven/best/IMG_1_exp_Part_45_MASK_2_cross_0.7977.png,4,67,473,502,cross,38.2,483.6,Toys,Toys,Toys,Toys,Toys,Toys,Toys,Toys,Toys,Toys,Toys,"1. Scene Overview: 
   The image depicts a multifunctional room that combines elements of a laundry area, workspace, and living space. The room is well-organized with a modern and clean aesthetic, featuring white cabinetry and furniture, with colorful accents and a green rug.

2. Identified Objects:
   - Washing Machine: Located on the left side, under the countertop.
   - Dryer: Positioned next to the washing machine on the left.
   - Cabinets: White cabinets are mounted on the wall above the countertop.
   - Colorful Yarn or Thread Spools: Arranged on shelves in the middle of the cabinets.
   - Desk Items: Various office supplies, including pens and books, are on the desk under the shelves.
   - Sewing Machine: Positioned on the right side of the desk.
   - Black Chair: In front of the desk, slightly to the right.
   - Ironing Board: Standing upright against the wall on the right side.
   - Table: A round white table is in the foreground, on the green rug.
   - Teapot and Cups: On the table, with a teapot and two cups.
   - Sofa: White sofa on the right side, with cushions and a dark throw blanket.
   - Floor Lamp: Positioned near the sofa, with a black shade.
   - Potted Plant: On the windowsill to the right.
   - Framed Picture: Hanging on the wall to the left.
   - Laundry Baskets: Two baskets, one black and one white, under the desk.
   - Children's Toys: On the floor to the left, near the washing machine.
   - Slippers: On the floor near the table."
45,1,data/images/1exp.jpg,3,outputs/masks_gaze_driven/best/IMG_1_exp_Part_45_MASK_3_point_0.8288.png,433,502,551,590,point,495,570,Shoes,Shoes,Shoes,Shoes,Shoes,Shoes,Shoes,Shoes,Shoes,Shoes,Shoes,"1. Scene Overview: 
   The image depicts a multifunctional room that combines elements of a laundry area, workspace, and living space. The room is well-organized with a modern and clean aesthetic, featuring white cabinetry and furniture, with colorful accents and a green rug.

2. Identified Objects:
   - Washing Machine: Located on the left side, under the countertop.
   - Dryer: Positioned next to the washing machine on the left.
   - Cabinets: White cabinets are mounted on the wall above the countertop.
   - Colorful Yarn or Thread Spools: Arranged on shelves in the middle of the cabinets.
   - Desk Items: Various office supplies, including pens and books, are on the desk under the shelves.
   - Sewing Machine: Positioned on the right side of the desk.
   - Black Chair: In front of the desk, slightly to the right.
   - Ironing Board: Standing upright against the wall on the right side.
   - Table: A round white table is in the foreground, on the green rug.
   - Teapot and Cups: On the table, with a teapot and two cups.
   - Sofa: White sofa on the right side, with cushions and a dark throw blanket.
   - Floor Lamp: Positioned near the sofa, with a black shade.
   - Potted Plant: On the windowsill to the right.
   - Framed Picture: Hanging on the wall to the left.
   - Laundry Baskets: Two baskets, one black and one white, under the desk.
   - Children's Toys: On the floor to the left, near the washing machine.
   - Slippers: On the floor near the table."
63,1,data/images/1exp.jpg,0,outputs/masks_gaze_driven/best/IMG_1_exp_Part_63_MASK_0_cross_0.8024.png,434,502,550,590,cross,475.2,553.2,Shoes,Shoes,Slippers,Slippers,Shoes,Slippers,Shoes,Slippers,Slippers,Slippers,Slippers,"1. Scene Overview: 
   The image depicts a multifunctional room that combines elements of a laundry area, workspace, and living space. The room is well-organized with a modern and clean aesthetic, featuring white cabinetry and furniture, with colorful accents and a green rug.

2. Identified Objects:
   - Washing Machine: Located on the left side, beneath the countertop.
   - Dryer: Positioned next to the washing machine on the left.
   - Cabinets: White cabinets are mounted on the wall above the countertop.
   - Colorful Spools: Arranged on the shelves within the open section of the cabinets.
   - Desk Items: Various items like books, a lamp, and stationery are on the desk.
   - Sewing Machine: Placed on the right side of the desk.
   - Black Chair: Positioned in front of the desk.
   - Ironing Board: Standing upright against the wall on the right.
   - Table: A round white table is in the foreground.
   - Teapot and Cups: On the table, with a teapot and two cups.
   - Plant: On the table, adding greenery to the scene.
   - Sofa: A white sofa is on the right side, with cushions and a throw blanket.
   - Floor Lamp: Positioned next to the sofa, providing light.
   - Window: On the far right, allowing natural light into the room.
   - Rug: A green rug covers the floor, adding texture and color.
   - Wall Art: A framed piece of art is hung on the wall above the washing machine.
   - Toys: A few toys are scattered on the floor near the washing machine."
66,1,data/images/1exp.jpg,0,outputs/masks_gaze_driven/best/IMG_1_exp_Part_66_MASK_0_point_0.9699.png,0,241,452,599,point,31.6,465.7,Toys,Toys,Toys,Toys,Toys,Toys,Toys,Toys,Toys,Toys,Toys,"1. Scene Overview: 
   The image depicts a multifunctional room that combines elements of a laundry area, workspace, and living space. The room is well-organized and features modern furniture and decor, with a focus on functionality and style.

2. Identified Objects:
   - Washing Machine: Located on the left side, beneath the countertop.
   - Dryer: Next to the washing machine, also beneath the countertop.
   - Cabinets: White cabinets are mounted on the wall above the countertop.
   - Colorful Spools of Thread: Arranged on shelves within the cabinets.
   - Desk Area: Includes various office supplies like pens and notebooks, located centrally.
   - Sewing Machine: Positioned on the right side of the desk area.
   - Black Chair: In front of the desk area.
   - Ironing Board: Standing upright to the right of the desk area.
   - Table: Round white table in the foreground, on a green rug.
   - Teapot and Cups: On the table, with a plant and decorative items.
   - Sofa: White sofa on the right side, with cushions and a throw blanket.
   - Floor Lamp: Black lamp next to the sofa.
   - Window: On the far right, allowing natural light into the room.
   - Plant: On the windowsill, adding greenery to the space.
   - Wall Art: Framed picture on the left wall.
   - Laundry Basket: Black and white baskets beneath the desk area.
   - Toys: Small toys on the floor near the washing machine."
66,1,data/images/1exp.jpg,1,outputs/masks_gaze_driven/best/IMG_1_exp_Part_66_MASK_1_cross_0.8774.png,434,502,551,589,cross,467.2,561.4,Shoes,Shoes,Shoes,Shoes,Shoes,Shoes,Shoes,Shoes,Shoes,Shoes,Shoes,"1. Scene Overview: 
   The image depicts a multifunctional room that combines elements of a laundry area, workspace, and living space. The room is well-organized and features modern furniture and decor, with a focus on functionality and style.

2. Identified Objects:
   - Washing Machine: Located on the left side, beneath the countertop.
   - Dryer: Next to the washing machine, also beneath the countertop.
   - Cabinets: White cabinets are mounted on the wall above the countertop.
   - Colorful Spools of Thread: Arranged on shelves within the cabinets.
   - Desk Area: Includes various office supplies like pens and notebooks, located centrally.
   - Sewing Machine: Positioned on the right side of the desk area.
   - Black Chair: In front of the desk area.
   - Ironing Board: Standing upright to the right of the desk area.
   - Table: Round white table in the foreground, on a green rug.
   - Teapot and Cups: On the table, with a plant and decorative items.
   - Sofa: White sofa on the right side, with cushions and a throw blanket.
   - Floor Lamp: Black lamp next to the sofa.
   - Window: On the far right, allowing natural light into the room.
   - Plant: On the windowsill, adding greenery to the space.
   - Wall Art: Framed picture on the left wall.
   - Laundry Basket: Black and white baskets beneath the desk area.
   - Toys: Small toys on the floor near the washing machine."
76,1,data/images/1exp.jpg,0,outputs/masks_gaze_driven/best/IMG_1_exp_Part_76_MASK_0_point_0.9619.png,0,255,452,599,point,78.5,469.5,Toys,Toys,Toys,Toys,Toys,Toys,Toys,Toys,Toys,Toys,Toys,"1. Scene Overview:
   - The image depicts a multifunctional room that combines elements of a laundry area, workspace, and living space. The room is well-organized and features modern furniture and decor. The color scheme is predominantly white with pops of color from various objects.

2. Identified Objects:
   - Laundry Area (left side):
     - Washing machine (bottom left)
     - Dryer (next to the washing machine)
     - Iron on top of the dryer
     - Laundry basket (partially visible on the floor)

   - Workspace (center):
     - White cabinets (upper section)
     - Colorful spools of thread (inside open shelves)
     - Books and folders (inside open shelves)
     - Desk with various items:
       - Sewing machine
       - Lamp
       - Scissors and stationery
       - Small decorative items

   - Living Space (right side):
     - White sofa with cushions and a dark throw blanket
     - Coffee table with:
       - Teapot and cups
       - Small plant
     - Floor lamp with a black shade
     - Potted plant on the windowsill

   - Additional Items:
     - Framed artwork on the wall (left side)
     - Ironing board with a red and white cover (near the workspace)
     - Green rug covering part of the floor
     - Pair of slippers on the rug

The room is bright, with natural light coming through the window, creating a cozy and functional environment."
78,1,data/images/1exp.jpg,0,outputs/masks_gaze_driven/best/IMG_1_exp_Part_78_MASK_0_point_0.9733.png,81,574,476,599,point,397.1,492.2,Rug,Rug,Rug,Rug,Rug,Rug,Rug,Rug,Rug,Rug,Rug,"1. Scene Overview: 
   The image depicts a multifunctional room that combines elements of a laundry area, workspace, and living space. The room is well-organized with a modern and clean aesthetic, featuring white cabinetry and furniture. A green rug adds a splash of color to the predominantly white and neutral-toned room.

2. Identified Objects:
   - Washing Machine: Located on the left side, beneath the countertop.
   - Dryer: Positioned next to the washing machine on the left.
   - Cabinets: White cabinets are mounted on the wall above the countertop.
   - Colorful Spools: Arranged on open shelves in the middle of the cabinets.
   - Desk Area: Situated under the cabinets, featuring various office supplies.
   - Chair: A black chair is placed in front of the desk area.
   - Ironing Board: Positioned vertically on the right side near the window.
   - Lamp: A black desk lamp is on the right side, near the window.
   - Plant: Located on the windowsill to the right.
   - Sofa: A white sofa is on the right side of the image, with cushions and a throw blanket.
   - Coffee Table: A round white table is in front of the sofa, on the green rug.
   - Teapot and Cups: Placed on the coffee table.
   - Slippers: Positioned on the floor near the coffee table.
   - Laundry Baskets: Two baskets, one black and one white, are under the desk area.
   - Wall Art: A framed piece of art is hung on the left wall.
   - Window: Located on the right side, allowing natural light into the room."
78,1,data/images/1exp.jpg,10,outputs/masks_gaze_driven/best/IMG_1_exp_Part_78_MASK_10_point_0.9207.png,524,549,127,287,point,539.8,207.9,Coat,Coat,Coat,Coat,Coat,Coat,Coat,Coat,Coat,Coat,Coat,"1. Scene Overview: 
   The image depicts a multifunctional room that combines elements of a laundry area, workspace, and living space. The room is well-organized with a modern and clean aesthetic, featuring white cabinetry and furniture. A green rug adds a splash of color to the predominantly white and neutral-toned room.

2. Identified Objects:
   - Washing Machine: Located on the left side, beneath the countertop.
   - Dryer: Positioned next to the washing machine on the left.
   - Cabinets: White cabinets are mounted on the wall above the countertop.
   - Colorful Spools: Arranged on open shelves in the middle of the cabinets.
   - Desk Area: Situated under the cabinets, featuring various office supplies.
   - Chair: A black chair is placed in front of the desk area.
   - Ironing Board: Positioned vertically on the right side near the window.
   - Lamp: A black desk lamp is on the right side, near the window.
   - Plant: Located on the windowsill to the right.
   - Sofa: A white sofa is on the right side of the image, with cushions and a throw blanket.
   - Coffee Table: A round white table is in front of the sofa, on the green rug.
   - Teapot and Cups: Placed on the coffee table.
   - Slippers: Positioned on the floor near the coffee table.
   - Laundry Baskets: Two baskets, one black and one white, are under the desk area.
   - Wall Art: A framed piece of art is hung on the left wall.
   - Window: Located on the right side, allowing natural light into the room."
78,1,data/images/1exp.jpg,1,outputs/masks_gaze_driven/best/IMG_1_exp_Part_78_MASK_1_cross_0.8516.png,434,502,551,589,cross,458.1,557.9,Shoes,Shoes,Shoes,Shoes,Shoes,Shoes,Shoes,Shoes,Shoes,Shoes,Shoes,"1. Scene Overview: 
   The image depicts a multifunctional room that combines elements of a laundry area, workspace, and living space. The room is well-organized with a modern and clean aesthetic, featuring white cabinetry and furniture. A green rug adds a splash of color to the predominantly white and neutral-toned room.

2. Identified Objects:
   - Washing Machine: Located on the left side, beneath the countertop.
   - Dryer: Positioned next to the washing machine on the left.
   - Cabinets: White cabinets are mounted on the wall above the countertop.
   - Colorful Spools: Arranged on open shelves in the middle of the cabinets.
   - Desk Area: Situated under the cabinets, featuring various office supplies.
   - Chair: A black chair is placed in front of the desk area.
   - Ironing Board: Positioned vertically on the right side near the window.
   - Lamp: A black desk lamp is on the right side, near the window.
   - Plant: Located on the windowsill to the right.
   - Sofa: A white sofa is on the right side of the image, with cushions and a throw blanket.
   - Coffee Table: A round white table is in front of the sofa, on the green rug.
   - Teapot and Cups: Placed on the coffee table.
   - Slippers: Positioned on the floor near the coffee table.
   - Laundry Baskets: Two baskets, one black and one white, are under the desk area.
   - Wall Art: A framed piece of art is hung on the left wall.
   - Window: Located on the right side, allowing natural light into the room."
78,1,data/images/1exp.jpg,2,outputs/masks_gaze_driven/best/IMG_1_exp_Part_78_MASK_2_point_0.8896.png,417,451,434,459,point,440.1,454.8,Cup,Cup,Cup,Cup,Cup,Cup,Cup,Cup,Cup,Cup,Cup,"1. Scene Overview: 
   The image depicts a multifunctional room that combines elements of a laundry area, workspace, and living space. The room is well-organized with a modern and clean aesthetic, featuring white cabinetry and furniture. A green rug adds a splash of color to the predominantly white and neutral-toned room.

2. Identified Objects:
   - Washing Machine: Located on the left side, beneath the countertop.
   - Dryer: Positioned next to the washing machine on the left.
   - Cabinets: White cabinets are mounted on the wall above the countertop.
   - Colorful Spools: Arranged on open shelves in the middle of the cabinets.
   - Desk Area: Situated under the cabinets, featuring various office supplies.
   - Chair: A black chair is placed in front of the desk area.
   - Ironing Board: Positioned vertically on the right side near the window.
   - Lamp: A black desk lamp is on the right side, near the window.
   - Plant: Located on the windowsill to the right.
   - Sofa: A white sofa is on the right side of the image, with cushions and a throw blanket.
   - Coffee Table: A round white table is in front of the sofa, on the green rug.
   - Teapot and Cups: Placed on the coffee table.
   - Slippers: Positioned on the floor near the coffee table.
   - Laundry Baskets: Two baskets, one black and one white, are under the desk area.
   - Wall Art: A framed piece of art is hung on the left wall.
   - Window: Located on the right side, allowing natural light into the room."
78,1,data/images/1exp.jpg,3,outputs/masks_gaze_driven/best/IMG_1_exp_Part_78_MASK_3_cross_0.6454.png,400,453,383,421,cross,438.5,406.3,Cup,Cup,Cup,Bowl,Cup,Cup,Cup,Bowl,Mug,Bowl,Cup,"1. Scene Overview: 
   The image depicts a multifunctional room that combines elements of a laundry area, workspace, and living space. The room is well-organized with a modern and clean aesthetic, featuring white cabinetry and furniture. A green rug adds a splash of color to the predominantly white and neutral-toned room.

2. Identified Objects:
   - Washing Machine: Located on the left side, beneath the countertop.
   - Dryer: Positioned next to the washing machine on the left.
   - Cabinets: White cabinets are mounted on the wall above the countertop.
   - Colorful Spools: Arranged on open shelves in the middle of the cabinets.
   - Desk Area: Situated under the cabinets, featuring various office supplies.
   - Chair: A black chair is placed in front of the desk area.
   - Ironing Board: Positioned vertically on the right side near the window.
   - Lamp: A black desk lamp is on the right side, near the window.
   - Plant: Located on the windowsill to the right.
   - Sofa: A white sofa is on the right side of the image, with cushions and a throw blanket.
   - Coffee Table: A round white table is in front of the sofa, on the green rug.
   - Teapot and Cups: Placed on the coffee table.
   - Slippers: Positioned on the floor near the coffee table.
   - Laundry Baskets: Two baskets, one black and one white, are under the desk area.
   - Wall Art: A framed piece of art is hung on the left wall.
   - Window: Located on the right side, allowing natural light into the room."
78,1,data/images/1exp.jpg,4,outputs/masks_gaze_driven/best/IMG_1_exp_Part_78_MASK_4_point_0.9450.png,81,574,476,599,point,434.7,481.4,Rug,Rug,Rug,Rug,Rug,Rug,Rug,Rug,Rug,Rug,Rug,"1. Scene Overview: 
   The image depicts a multifunctional room that combines elements of a laundry area, workspace, and living space. The room is well-organized with a modern and clean aesthetic, featuring white cabinetry and furniture. A green rug adds a splash of color to the predominantly white and neutral-toned room.

2. Identified Objects:
   - Washing Machine: Located on the left side, beneath the countertop.
   - Dryer: Positioned next to the washing machine on the left.
   - Cabinets: White cabinets are mounted on the wall above the countertop.
   - Colorful Spools: Arranged on open shelves in the middle of the cabinets.
   - Desk Area: Situated under the cabinets, featuring various office supplies.
   - Chair: A black chair is placed in front of the desk area.
   - Ironing Board: Positioned vertically on the right side near the window.
   - Lamp: A black desk lamp is on the right side, near the window.
   - Plant: Located on the windowsill to the right.
   - Sofa: A white sofa is on the right side of the image, with cushions and a throw blanket.
   - Coffee Table: A round white table is in front of the sofa, on the green rug.
   - Teapot and Cups: Placed on the coffee table.
   - Slippers: Positioned on the floor near the coffee table.
   - Laundry Baskets: Two baskets, one black and one white, are under the desk area.
   - Wall Art: A framed piece of art is hung on the left wall.
   - Window: Located on the right side, allowing natural light into the room."
78,1,data/images/1exp.jpg,5,outputs/masks_gaze_driven/best/IMG_1_exp_Part_78_MASK_5_point_0.9640.png,82,574,477,599,point,444.9,540.6,Shoes,Rug,Rug,Rug,Rug,Rug,Rug,Rug,Rug,Rug,Rug,"1. Scene Overview: 
   The image depicts a multifunctional room that combines elements of a laundry area, workspace, and living space. The room is well-organized with a modern and clean aesthetic, featuring white cabinetry and furniture. A green rug adds a splash of color to the predominantly white and neutral-toned room.

2. Identified Objects:
   - Washing Machine: Located on the left side, beneath the countertop.
   - Dryer: Positioned next to the washing machine on the left.
   - Cabinets: White cabinets are mounted on the wall above the countertop.
   - Colorful Spools: Arranged on open shelves in the middle of the cabinets.
   - Desk Area: Situated under the cabinets, featuring various office supplies.
   - Chair: A black chair is placed in front of the desk area.
   - Ironing Board: Positioned vertically on the right side near the window.
   - Lamp: A black desk lamp is on the right side, near the window.
   - Plant: Located on the windowsill to the right.
   - Sofa: A white sofa is on the right side of the image, with cushions and a throw blanket.
   - Coffee Table: A round white table is in front of the sofa, on the green rug.
   - Teapot and Cups: Placed on the coffee table.
   - Slippers: Positioned on the floor near the coffee table.
   - Laundry Baskets: Two baskets, one black and one white, are under the desk area.
   - Wall Art: A framed piece of art is hung on the left wall.
   - Window: Located on the right side, allowing natural light into the room."
